"Code_Number","Aid_Year","ISIR_Field_Name"
"008","2022-2023","PARENTSMARITALSTATUS"
"010","2022-2023","NSLDSDATABASERESULTSFLAG"
"010","2022-2023","NSLDSMATCHFLAG"
"010","2022-2023","NSLDSSEOGOVERPAYFLAG"
"011","2022-2023","PARENT1SSNMATCHFLAG"
"011","2022-2023","PARENT2SSNMATCHFLAG"
"011","2022-2023","PARENTSMARITALSTATUS"
"012","2022-2023","PARENT1SSNMATCHFLAG"
"012","2022-2023","PARENT2SSNMATCHFLAG"
"012","2022-2023","PARENTSMARITALSTATUS"
"014","2022-2023","PARENT1SSNMATCHFLAG"
"014","2022-2023","PARENT2SSNMATCHFLAG"
"014","2022-2023","PARENTSMARITALSTATUS"
"015","2022-2023","PARENT1SSNMATCHFLAG"
"015","2022-2023","PARENT2SSNMATCHFLAG"
"015","2022-2023","PARENTSMARITALSTATUS"
"016","2022-2023","PARENT1LASTNAME"
"016","2022-2023","PARENT1SOCIALSECURITYNUMBER"
"016","2022-2023","PARENT1SSNMATCHFLAG"
"016","2022-2023","PARENT2DATEOFBIRTH"
"016","2022-2023","PARENT2LASTNAME"
"016","2022-2023","PARENT2SOCIALSECURITYNUMBER"
"016","2022-2023","PARENT2SSNMATCHFLAG"
"016","2022-2023","PARENTSMARITALSTATUS"
"017","2022-2023","PARENT1DATEOFBIRTH"
"017","2022-2023","PARENT1LASTNAME"
"017","2022-2023","PARENT1SOCIALSECURITYNUMBER"
"017","2022-2023","PARENT1SSNMATCHFLAG"
"017","2022-2023","PARENT2LASTNAME"
"017","2022-2023","PARENT2SOCIALSECURITYNUMBER"
"017","2022-2023","PARENT2SSNMATCHFLAG"
"017","2022-2023","PARENTSMARITALSTATUS"
"018","2022-2023","DATEOFBIRTH"
"019","2022-2023","PARENT1SSNMATCHFLAG"
"019","2022-2023","PARENT2SSNMATCHFLAG"
"019","2022-2023","PARENTSMARITALSTATUS"
"020","2022-2023","NSLDSDATABASERESULTSFLAG"
"020","2022-2023","NSLDSMATCHFLAG"
"020","2022-2023","NSLDSPELLOVERPAYFLAG"
"021","2022-2023","PARENT1SSNMATCHFLAG"
"021","2022-2023","PARENT2SSNMATCHFLAG"
"021","2022-2023","PARENTSMARITALSTATUS"
"022","2022-2023","PARENT1SSNMATCHFLAG"
"022","2022-2023","PARENT2SSNMATCHFLAG"
"022","2022-2023","PARENTSMARITALSTATUS"
"024","2022-2023","SSNMATCHFLAG"
"024","2022-2023","STUDENTSSN"
"025","2022-2023","PARENT1SSNMATCHFLAG"
"025","2022-2023","PARENT2SSNMATCHFLAG"
"025","2022-2023","PARENTSMARITALSTATUS"
"026","2022-2023","SELECTIVESERVICEMATCHFLAG"
"027","2022-2023","PARENT1SSNMATCHFLAG"
"027","2022-2023","PARENTSMARITALSTATUS"
"028","2022-2023","SELECTIVESERVICEREGISTRATIONFLAG"
"029","2022-2023","PARENT2SSNMATCHFLAG"
"029","2022-2023","PARENTSMARITALSTATUS"
"030","2022-2023","SELECTIVESERVICEMATCHFLAG"
"031","2022-2023","SELECTIVESERVICEMATCHFLAG"
"032","2022-2023","PARENTSNUMBEROFFAMILYMEMBERS"
"033","2022-2023","SELECTIVESERVICEMATCHFLAG"
"033","2022-2023","SELECTIVESERVICEREGISTRATIONFLAG"
"034","2022-2023","PARENTSNUMBERINCOLLEGE"
"035","2022-2023","PARENTSCONTRIBUTION"
"036","2022-2023","PARENTSUSINCOMETAXPAID"
"038","2022-2023","NSLDSDATABASERESULTSFLAG"
"038","2022-2023","NSLDSMATCHFLAG"
"038","2022-2023","NSLDSPELLOVERPAYFLAG"
"039","2022-2023","NSLDSDATABASERESULTSFLAG"
"039","2022-2023","NSLDSMATCHFLAG"
"039","2022-2023","NSLDSPELLOVERPAYFLAG"
"040","2022-2023","PARENT1LASTNAME"
"040","2022-2023","PARENT1SOCIALSECURITYNUMBER"
"040","2022-2023","PARENT1SSNMATCHFLAG"
"040","2022-2023","PARENT2DATEOFBIRTH"
"040","2022-2023","PARENT2SOCIALSECURITYNUMBER"
"040","2022-2023","PARENT2SSNMATCHFLAG"
"040","2022-2023","PARENTSMARITALSTATUS"
"041","2022-2023","NSLDSDATABASERESULTSFLAG"
"041","2022-2023","NSLDSMATCHFLAG"
"041","2022-2023","NSLDSPELLOVERPAYFLAG"
"042","2022-2023","NSLDSDATABASERESULTSFLAG"
"042","2022-2023","NSLDSMATCHFLAG"
"042","2022-2023","NSLDSPELLOVERPAYFLAG"
"043","2022-2023","NSLDSDATABASERESULTSFLAG"
"043","2022-2023","NSLDSMATCHFLAG"
"043","2022-2023","NSLDSPELLOVERPAYFLAG"
"044","2022-2023","PARENT1SSNMATCHFLAG"
"044","2022-2023","PARENT2SSNMATCHFLAG"
"044","2022-2023","PARENTSMARITALSTATUS"
"045","2022-2023","PARENTSMARITALSTATUS"
"046","2022-2023","ALIENREGISTRATIONNUMBER"
"046","2022-2023","CITIZENSHIPSTATUS"
"046","2022-2023","SECONDARYDHSMATCHFLAG"
"048","2022-2023","STUDENTSSN"
"049","2022-2023","PARENT1DATEOFBIRTH"
"049","2022-2023","PARENT1LASTNAME"
"049","2022-2023","PARENT1SOCIALSECURITYNUMBER"
"049","2022-2023","PARENT2DATEOFBIRTH"
"049","2022-2023","PARENT2LASTNAME"
"049","2022-2023","PARENT2SOCIALSECURITYNUMBER"
"049","2022-2023","PARENTSMARITALSTATUS"
"051","2022-2023","PARENT1SSNMATCHFLAG"
"051","2022-2023","PARENT2FIRSTNAMEINITIAL"
"051","2022-2023","PARENT2LASTNAME"
"051","2022-2023","PARENT2SSNMATCHFLAG"
"051","2022-2023","PARENTSMARITALSTATUS"
"052","2022-2023","DRUGCONVICTIONAFFECTINGELIGIBILITY"
"053","2022-2023","DRUGCONVICTIONAFFECTINGELIGIBILITY"
"054","2022-2023","DRUGCONVICTIONAFFECTINGELIGIBILITY"
"056","2022-2023","DRUGCONVICTIONAFFECTINGELIGIBILITY"
"057","2022-2023","SELECTIVESERVICEREGISTRATIONFLAG"
"058","2022-2023","DRUGCONVICTIONAFFECTINGELIGIBILITY"
"059","2022-2023","SSNMATCHFLAG"
"060","2022-2023","SSNMATCHFLAG"
"061","2022-2023","SSNMATCHFLAG"
"062","2022-2023","DATEAPPLICATIONCOMPLETED"
"062","2022-2023","STUDENTMARITALSTATUS"
"063","2022-2023","DATEOFBIRTH"
"063","2022-2023","SSNMATCHFLAG"
"064","2022-2023","SSNMATCHFLAG"
"064","2022-2023","STUDENTFIRSTNAME"
"064","2022-2023","STUDENTLASTNAME"
"065","2022-2023","NSLDSDATABASERESULTSFLAG"
"065","2022-2023","NSLDSFRAUDLOANFLAG"
"065","2022-2023","NSLDSMATCHFLAG"
"065","2022-2023","NSLDSSEOGOVERPAYFLAG"
"066","2022-2023","NSLDSDATABASERESULTSFLAG"
"066","2022-2023","NSLDSFRAUDLOANFLAG"
"066","2022-2023","NSLDSMATCHFLAG"
"066","2022-2023","NSLDSSEOGOVERPAYFLAG"
"067","2022-2023","NSLDSDATABASERESULTSFLAG"
"067","2022-2023","NSLDSFRAUDLOANFLAG"
"067","2022-2023","NSLDSMATCHFLAG"
"067","2022-2023","NSLDSSEOGOVERPAYFLAG"
"068","2022-2023","ALIENREGISTRATIONNUMBER"
"068","2022-2023","CITIZENSHIPSTATUS"
"069","2022-2023","DATEOFBIRTH"
"070","2022-2023","GRADUATEFLAG"
"071","2022-2023","PARENT1SSNMATCHFLAG"
"071","2022-2023","PARENT2SSNMATCHFLAG"
"071","2022-2023","PARENTSMARITALSTATUS"
"072","2022-2023","DATEOFBIRTH"
"073","2022-2023","STUDENTSNUMBEROFFAMILYMEMBERS"
"074","2022-2023","STUDENTSNUMBERINCOLLEGE"
"075","2022-2023","STUDENTMARITALSTATUS"
"076","2022-2023","SSNMATCHFLAG"
"077","2022-2023","NSLDSDATABASERESULTSFLAG"
"077","2022-2023","NSLDSMATCHFLAG"
"077","2022-2023","NSLDSSEOGOVERPAYFLAG"
"079","2022-2023","NSLDSDATABASERESULTSFLAG"
"079","2022-2023","NSLDSMATCHFLAG"
"079","2022-2023","NSLDSSEOGOVERPAYFLAG"
"080","2022-2023","STUDENTFIRSTNAME"
"080","2022-2023","STUDENTLASTNAME"
"081","2022-2023","DATEOFBIRTH"
"082","2022-2023","STUDENTFIRSTNAME"
"082","2022-2023","STUDENTLASTNAME"
"083","2022-2023","PARENT1SOCIALSECURITYNUMBER"
"083","2022-2023","PARENTSMARITALSTATUS"
"084","2022-2023","PARENT2SOCIALSECURITYNUMBER"
"084","2022-2023","PARENTSMARITALSTATUS"
"085","2022-2023","IRSSTUDENTAGIDATAFIELDFLAG"
"086","2022-2023","NSLDSDATABASERESULTSFLAG"
"086","2022-2023","NSLDSMATCHFLAG"
"086","2022-2023","NSLDSPERKINSOVERPAYFLAG"
"087","2022-2023","IRSSTUDENTAGIDATAFIELDFLAG"
"088","2022-2023","CITIZENSHIPSTATUS"
"089","2022-2023","PARENT1INCOMEEARNEDFROMWORK"
"089","2022-2023","PARENT2INCOMEEARNEDFROMWORK"
"089","2022-2023","PARENTSMARITALSTATUS"
"090","2022-2023","NSLDSDATABASERESULTSFLAG"
"090","2022-2023","NSLDSMATCHFLAG"
"090","2022-2023","NSLDSPERKINSOVERPAYFLAG"
"091","2022-2023","IRSSTUDENTAGIDATAFIELDFLAG"
"091","2022-2023","STUDENTSOTHERUNTAXEDINCOME"
"092","2022-2023","STUDENTSTOTALINCOME"
"093","2022-2023","DEPENDENTSTUDENTSINCOMECONTRIBUTION"
"094","2022-2023","IRSPARENTAGIDATAFIELDFLAG"
"094","2022-2023","IRSSTUDENTAGIDATAFIELDFLAG"
"095","2022-2023","STUDENTSTAXRETURNFILINGSTATUS"
"096","2022-2023","PARENT1INCOMEEARNEDFROMWORK"
"096","2022-2023","PARENT2INCOMEEARNEDFROMWORK"
"097","2022-2023","STUDENTSTAXRETURNFILINGSTATUS"
"098","2022-2023","STUDENTSTOTALINCOME"
"099","2022-2023","PARENTSMARITALSTATUS"
"099","2022-2023","SPOUSESINCOMEEARNEDFROMWORK"
"099","2022-2023","STUDENTSINCOMEEARNEDFROMWORK"
"100","2022-2023","NSLDSDATABASERESULTSFLAG"
"100","2022-2023","NSLDSMATCHFLAG"
"100","2022-2023","NSLDSPERKINSOVERPAYFLAG"
"101","2022-2023","NSLDSDATABASERESULTSFLAG"
"101","2022-2023","NSLDSMATCHFLAG"
"101","2022-2023","NSLDSPERKINSOVERPAYFLAG"
"102","2022-2023","NSLDSDATABASERESULTSFLAG"
"102","2022-2023","NSLDSMATCHFLAG"
"102","2022-2023","NSLDSPERKINSOVERPAYFLAG"
"105","2022-2023","ALIENREGISTRATIONNUMBER"
"105","2022-2023","CITIZENSHIPSTATUS"
"105","2022-2023","SECONDARYDHSMATCHFLAG"
"107","2022-2023","NSLDSDATABASERESULTSFLAG"
"107","2022-2023","NSLDSMATCHFLAG"
"107","2022-2023","NSLDSPERKINSOVERPAYFLAG"
"109","2022-2023","ALIENREGISTRATIONNUMBER"
"109","2022-2023","CITIZENSHIPSTATUS"
"109","2022-2023","SECONDARYDHSMATCHFLAG"
"110","2022-2023","PREPARERSSIGNATURE"
"111","2022-2023","PARENTSADJUSTEDGROSSINCOMEFROMIRSFORM"
"111","2022-2023","PARENTSUSINCOMETAXPAID"
"113","2022-2023","PARENTSNUMBERINCOLLEGE"
"114","2022-2023","STUDENTSADJUSTEDGROSSINCOMEFROMIRSFORM"
"114","2022-2023","STUDENTSUSINCOMETAXPAID"
"115","2022-2023","NSLDSDATABASERESULTSFLAG"
"115","2022-2023","NSLDSDISCHARGEDLOANFLAG"
"116","2022-2023","NSLDSACTIVEBANKRUPTCYFLAG"
"116","2022-2023","NSLDSDATABASERESULTSFLAG"
"119","2022-2023","DATEAPPLICATIONCOMPLETED"
"119","2022-2023","STUDENTMARITALSTATUS"
"119","2022-2023","TRANSACTIONRECEIPTDATE"
"120","2022-2023","DHSMATCHFLAG"
"121","2022-2023","PARENTSCONTRIBUTIONFROMASSETS"
"122","2022-2023","STUDENTSCONTRIBUTIONFROMASSETS"
"123","2022-2023","STUDENTSCONTRIBUTIONFROMASSETS"
"124","2022-2023","NSLDSDEFAULTEDLOANFLAG"
"124","2022-2023","NSLDSFRAUDLOANFLAG"
"126","2022-2023","PARENT1INCOMEEARNEDFROMWORK"
"126","2022-2023","PARENT2INCOMEEARNEDFROMWORK"
"126","2022-2023","PARENTSTAXRETURNFILINGSTATUS"
"126","2022-2023","STUDENTSINCOMEEARNEDFROMWORK"
"126","2022-2023","STUDENTSTAXRETURNFILINGSTATUS"
"129","2022-2023","PARENT1INCOMEEARNEDFROMWORK"
"129","2022-2023","PARENT2INCOMEEARNEDFROMWORK"
"129","2022-2023","PARENTSOTHERUNTAXEDINCOME"
"130","2022-2023","SPOUSESINCOMEEARNEDFROMWORK"
"130","2022-2023","STUDENTSINCOMEEARNEDFROMWORK"
"130","2022-2023","STUDENTSOTHERUNTAXEDINCOME"
"131","2022-2023","SPOUSESINCOMEEARNEDFROMWORK"
"131","2022-2023","STUDENTSINCOMEEARNEDFROMWORK"
"131","2022-2023","STUDENTSTAXRETURNCOMPLETED"
"132","2022-2023","NSLDSDATABASERESULTSFLAG"
"132","2022-2023","NSLDSDEFAULTEDLOANFLAG"
"132","2022-2023","NSLDSMATCHFLAG"
"133","2022-2023","NSLDSDATABASERESULTSFLAG"
"133","2022-2023","NSLDSFRAUDLOANCHANGEFLAG"
"133","2022-2023","NSLDSMATCHFLAG"
"133","2022-2023","NSLDSOVERPAYSCHANGEFLAG"
"134","2022-2023","NSLDSDEFAULTEDLOANFLAG"
"134","2022-2023","NSLDSDEFAULTEDLOANFLAG"
"134","2022-2023","NSLDSOVERPAYSCHANGEFLAG"
"135","2022-2023","NSLDSLOAN1CONTACTCODE"
"135","2022-2023","NSLDSLOAN2CONTACTCODE"
"135","2022-2023","NSLDSLOAN3CONTACTCODE"
"135","2022-2023","NSLDSLOAN4CONTACTCODE"
"135","2022-2023","NSLDSLOAN5CONTACTCODE"
"135","2022-2023","NSLDSLOAN6CONTACTCODE"
"136","2022-2023","FAAFEDERALSCHOOLCODE"
"137","2022-2023","NSLDSLOAN1CONTACTCODE"
"137","2022-2023","NSLDSLOAN2CONTACTCODE"
"137","2022-2023","NSLDSLOAN3CONTACTCODE"
"137","2022-2023","NSLDSLOAN4CONTACTCODE"
"137","2022-2023","NSLDSLOAN5CONTACTCODE"
"137","2022-2023","NSLDSLOAN6CONTACTCODE"
"138","2022-2023","NSLDSDATABASERESULTSFLAG"
"138","2022-2023","NSLDSMATCHFLAG"
"140","2022-2023","SSNMATCHFLAG"
"141","2022-2023","ALIENREGISTRATIONNUMBER"
"141","2022-2023","CITIZENSHIPSTATUS"
"141","2022-2023","DHSMATCHFLAG"
"142","2022-2023","ALIENREGISTRATIONNUMBER"
"142","2022-2023","CITIZENSHIPSTATUS"
"142","2022-2023","DHSMATCHFLAG"
"143","2022-2023","DHSMATCHFLAG"
"144","2022-2023","ALIENREGISTRATIONNUMBER"
"144","2022-2023","CITIZENSHIPSTATUS"
"144","2022-2023","DHSMATCHFLAG"
"145","2022-2023","SSNMATCHFLAG"
"146","2022-2023","SSACITIZENSHIPFLAG"
"148","2022-2023","PARENTSNUMBERINCOLLEGE"
"150","2022-2023","PARENTSBUSINESSANDORINVESTMENTFARMNETWORTH"
"150","2022-2023","PARENTSCASHSAVINGSANDCHECKING"
"150","2022-2023","PARENTSINVESTMENTNETWORTH"
"151","2022-2023","PARENTSBUSINESSANDORINVESTMENTFARMNETWORTH"
"151","2022-2023","PARENTSCASHSAVINGSANDCHECKING"
"151","2022-2023","PARENTSINVESTMENTNETWORTH"
"152","2022-2023","STUDENTSADJUSTEDGROSSINCOMEFROMIRSFORM"
"152","2022-2023","STUDENTSUSINCOMETAXPAID"
"153","2022-2023","STUDENTSADJUSTEDGROSSINCOMEFROMIRSFORM"
"153","2022-2023","STUDENTSUSINCOMETAXPAID"
"154","2022-2023","STUDENTSADJUSTEDGROSSINCOMEFROMIRSFORM"
"154","2022-2023","STUDENTSUSINCOMETAXPAID"
"155","2022-2023","STUDENTSADJUSTEDGROSSINCOMEFROMIRSFORM"
"155","2022-2023","STUDENTSUSINCOMETAXPAID"
"156","2022-2023","PARENTSTAXRETURNFILINGSTATUS"
"157","2022-2023","STUDENTSTAXRETURNFILINGSTATUS"
"161","2022-2023","VAMATCHFLAG"
"162","2022-2023","AREYOUONACTIVEDUTYINUSARMEDFORCES"
"162","2022-2023","VAMATCHFLAG"
"162","2022-2023","VETERANOFUSARMEDFORCES"
"164","2022-2023","ASSUMEDPARENT1SSN"
"164","2022-2023","ASSUMEDPARENT2SSN"
"165","2022-2023","ORPHANWARDOFCOURTORFOSTERCARE"
"166","2022-2023","ORPHANWARDOFCOURTORFOSTERCARE"
"168","2022-2023","PARENTSMARITALSTATUS"
"168","2022-2023","PARENTSNUMBEROFFAMILYMEMBERS"
"169","2022-2023","STUDENTMARITALSTATUS"
"169","2022-2023","STUDENTSNUMBEROFFAMILYMEMBERS"
"173","2022-2023","AREYOUONACTIVEDUTYINUSARMEDFORCES"
"173","2022-2023","VAMATCHFLAG"
"173","2022-2023","VETERANOFUSARMEDFORCES"
"175","2022-2023","STUDENTMARITALSTATUS"
"175","2022-2023","STUDENTSNUMBEROFFAMILYMEMBERS"
"176","2022-2023","STUDENTSNUMBEROFFAMILYMEMBERS"
"177","2022-2023","STUDENTSNUMBEROFFAMILYMEMBERS"
"178","2022-2023","PARENTSNUMBEROFFAMILYMEMBERS"
"179","2022-2023","STUDENTSNUMBEROFFAMILYMEMBERS"
"180","2022-2023","AREYOUONACTIVEDUTYINUSARMEDFORCES"
"180","2022-2023","VAMATCHFLAG"
"180","2022-2023","VETERANOFUSARMEDFORCES"
"190","2022-2023","NSLDSLOAN1CONTACTCODE"
"191","2022-2023","NSLDSLOAN1CONTACTCODE"
"195","2022-2023","NSLDSLOAN1CONTACTCODE"
"196","2022-2023","NSLDSLOAN1CONTACTCODE"
"198","2022-2023","NSLDSLOAN1CONTACTCODE"
"201","2022-2023","NSLDSLOAN1CONTACTCODE"
"202","2022-2023","NSLDSLOAN1CONTACTCODE"
"203","2022-2023","NSLDSLOAN1CONTACTCODE"
"205","2022-2023","NSLDSLOAN1CONTACTCODE"
"206","2022-2023","NSLDSLOAN1CONTACTCODE"
"209","2022-2023","NSLDSLOAN1CONTACTCODE"
"210","2022-2023","NSLDSLOAN1CONTACTCODE"
"211","2022-2023","NSLDSLOAN1CONTACTCODE"
"213","2022-2023","NSLDSLOAN1CONTACTCODE"
"214","2022-2023","NSLDSLOAN1CONTACTCODE"
"215","2022-2023","NSLDSLOAN1CONTACTCODE"
"216","2022-2023","NSLDSLOAN1CONTACTCODE"
"217","2022-2023","NSLDSLOAN1CONTACTCODE"
"218","2022-2023","NSLDSLOAN1CONTACTCODE"
"220","2022-2023","NSLDSLOAN1CONTACTCODE"
"222","2022-2023","NSLDSLOAN1CONTACTCODE"
"223","2022-2023","NSLDSLOAN1CONTACTCODE"
"224","2022-2023","NSLDSLOAN1CONTACTCODE"
"226","2022-2023","NSLDSLOAN1CONTACTCODE"
"227","2022-2023","NSLDSLOAN1CONTACTCODE"
"228","2022-2023","NSLDSLOAN1CONTACTCODE"
"229","2022-2023","NSLDSLOAN1CONTACTCODE"
"231","2022-2023","NSLDSLOAN1CONTACTCODE"
"232","2022-2023","NSLDSLOAN1CONTACTCODE"
"235","2022-2023","NSLDSLOAN1CONTACTCODE"
"238","2022-2023","NSLDSLOAN1CONTACTCODE"
"239","2022-2023","NSLDSLOAN1CONTACTCODE"
"254","2022-2023","NSLDSSUBSIDIZEDUSAGELIMITAPPLIESFLAG"
"255","2022-2023","NSLDSUNDERGRADUATECOMBINEDLOANLIMITFLAG"
"255","2022-2023","NSLDSUNDERGRADUATESUBSIDIZEDLOANLIMITFLAG"
"256","2022-2023","NSLDSGRADUATECOMBINEDLOANLIMITFLAG"
"256","2022-2023","NSLDSGRADUATESUBSIDIZEDLOANLIMITFLAG"
"257","2022-2023","NSLDSGRADUATECOMBINEDLOANLIMITFLAG"
"257","2022-2023","NSLDSGRADUATESUBSIDIZEDLOANLIMITFLAG"
"258","2022-2023","NSLDSUNDERGRADUATECOMBINEDLOANLIMITFLAG"
"258","2022-2023","NSLDSUNDERGRADUATESUBSIDIZEDLOANLIMITFLAG"
"260","2022-2023","NSLDSSUBSIDIZEDUSAGELIMITAPPLIESFLAG"
"267","2022-2023","NSLDSSUBSIDIZEDUSAGELIMITAPPLIESFLAG"
"272","2022-2023","NSLDSFRAUDLOANFLAG"
"289","2022-2023","NSLDSDATABASERESULTSFLAG"
"289","2022-2023","NSLDSMATCHFLAG"
"289","2022-2023","NSLDSTEACHGRANTOVERPAYFLAG"
"290","2022-2023","NSLDSDATABASERESULTSFLAG"
"290","2022-2023","NSLDSMATCHFLAG"
"290","2022-2023","NSLDSTEACHGRANTOVERPAYFLAG"
"291","2022-2023","NSLDSDATABASERESULTSFLAG"
"291","2022-2023","NSLDSMATCHFLAG"
"291","2022-2023","NSLDSTEACHGRANTOVERPAYFLAG"
"292","2022-2023","NSLDSDATABASERESULTSFLAG"
"292","2022-2023","NSLDSMATCHFLAG"
"292","2022-2023","NSLDSTEACHGRANTOVERPAYFLAG"
"293","2022-2023","NSLDSDATABASERESULTSFLAG"
"293","2022-2023","NSLDSMATCHFLAG"
"293","2022-2023","NSLDSTEACHGRANTOVERPAYFLAG"
"294","2022-2023","NSLDSDATABASERESULTSFLAG"
"294","2022-2023","NSLDSMATCHFLAG"
"294","2022-2023","NSLDSTEACHGRANTOVERPAYFLAG"
"295","2022-2023","SPECIALCIRCUMSTANCESFLAG"
"296","2022-2023","SPECIALCIRCUMSTANCESFLAG"
"298","2022-2023","STUDENTSDODMATCHFLAG"
"299","2022-2023","SPECIALCIRCUMSTANCESFLAG"
"300","2022-2023","SPECIALCIRCUMSTANCESFLAG"
"302","2022-2023","MARITALSTATUSDATE"
"302","2022-2023","STUDENTMARITALSTATUS"
"308","2022-2023","PARENTSMARITALSTATUS"
"308","2022-2023","PARENTSMARITALSTATUSDATE"
"309","2022-2023","NSLDSDATABASERESULTSFLAG"
"309","2022-2023","NSLDSIRAQAFGHANISTANOVERPAYFLAG"
"309","2022-2023","NSLDSMATCHFLAG"
"310","2022-2023","NSLDSDATABASERESULTSFLAG"
"310","2022-2023","NSLDSIRAQAFGHANISTANOVERPAYFLAG"
"310","2022-2023","NSLDSMATCHFLAG"
"311","2022-2023","NSLDSDATABASERESULTSFLAG"
"311","2022-2023","NSLDSIRAQAFGHANISTANOVERPAYFLAG"
"311","2022-2023","NSLDSMATCHFLAG"
"312","2022-2023","NSLDSDATABASERESULTSFLAG"
"312","2022-2023","NSLDSIRAQAFGHANISTANOVERPAYFLAG"
"312","2022-2023","NSLDSMATCHFLAG"
"313","2022-2023","NSLDSDATABASERESULTSFLAG"
"313","2022-2023","NSLDSIRAQAFGHANISTANOVERPAYFLAG"
"313","2022-2023","NSLDSMATCHFLAG"
"314","2022-2023","NSLDSDATABASERESULTSFLAG"
"314","2022-2023","NSLDSIRAQAFGHANISTANOVERPAYFLAG"
"314","2022-2023","NSLDSMATCHFLAG"
"345","2022-2023","NSLDSPELLLIFETIMELIMITFLAG"
"346","2022-2023","NSLDSPELLLIFETIMELIMITFLAG"
"347","2022-2023","NSLDSPELLLIFETIMELIMITFLAG"
"348","2022-2023","NSLDSPELLLIFETIMELIMITFLAG"
"349","2022-2023","NSLDSPELLLIFETIMEELIGIBILITYUSED"
"350","2022-2023","NSLDSPELLLIFETIMEELIGIBILITYUSED"
"351","2022-2023","NSLDSPELLLIFETIMEELIGIBILITYUSED"
"352","2022-2023","NSLDSPELLLIFETIMEELIGIBILITYUSED"
"353","2022-2023","NSLDSPELLLIFETIMEELIGIBILITYUSED"
"354","2022-2023","NSLDSPELLLIFETIMEELIGIBILITYUSED"
"355","2022-2023","NSLDSPELLLIFETIMEELIGIBILITYUSED"
"356","2022-2023","NSLDSPELLLIFETIMEELIGIBILITYUSED"
"357","2022-2023","NSLDSPELLLIFETIMEELIGIBILITYUSED"
"359","2022-2023","NSLDSUNUSUALENROLLMENTHISTORYFLAG"
"360","2022-2023","NSLDSUNUSUALENROLLMENTHISTORYFLAG"
"361","2022-2023","PARENTSTAXRETURNFILINGSTATUS"
"362","2022-2023","PARENTSTAXRETURNFILINGSTATUS"
"363","2022-2023","PARENTSTAXRETURNFILINGSTATUS"
"364","2022-2023","PARENTSTAXRETURNFILINGSTATUS"
"365","2022-2023","STUDENTSTAXRETURNFILINGSTATUS"
"366","2022-2023","STUDENTSTAXRETURNFILINGSTATUS"
"367","2022-2023","STUDENTSTAXRETURNFILINGSTATUS"
"368","2022-2023","STUDENTSTAXRETURNFILINGSTATUS"
"369","2022-2023","PARENT1SSNMATCHFLAG"
"369","2022-2023","PARENT2SSNMATCHFLAG"
"369","2022-2023","PARENTSMARITALSTATUS"
"370","2022-2023","PARENT1SSNMATCHFLAG"
"370","2022-2023","PARENT2SSNMATCHFLAG"
"370","2022-2023","PARENTSMARITALSTATUS"
"371","2022-2023","PARENT1SSNMATCHFLAG"
"372","2022-2023","PARENT2SSNMATCHFLAG"
"373","2022-2023","PARENT1SSNMATCHFLAG"
"373","2022-2023","PARENT2SSNMATCHFLAG"
"373","2022-2023","PARENTSMARITALSTATUS"
"374","2022-2023","PARENT1SSNMATCHFLAG"
"375","2022-2023","PARENT1SSNMATCHFLAG"
"375","2022-2023","PARENT2SSNMATCHFLAG"
"375","2022-2023","PARENTSMARITALSTATUS"
"376","2022-2023","PARENT2SSNMATCHFLAG"
"377","2022-2023","PARENT1SSNMATCHFLAG"
"377","2022-2023","PARENT2SSNMATCHFLAG"
"377","2022-2023","PARENTSMARITALSTATUS"
"378","2022-2023","PARENT1SSNMATCHFLAG"
"379","2022-2023","PARENT1SSNMATCHFLAG"
"379","2022-2023","PARENT2SSNMATCHFLAG"
"379","2022-2023","PARENTSMARITALSTATUS"
"380","2022-2023","PARENT1SSNMATCHFLAG"
"380","2022-2023","PARENT2SSNMATCHFLAG"
"380","2022-2023","PARENTSMARITALSTATUS"
"381","2022-2023","PARENT1SSNMATCHFLAG"
"381","2022-2023","PARENT2SSNMATCHFLAG"
"381","2022-2023","PARENTSMARITALSTATUS"
"382","2022-2023","PARENT1SSNMATCHFLAG"
"382","2022-2023","PARENT2SSNMATCHFLAG"
"382","2022-2023","PARENTSMARITALSTATUS"
"383","2022-2023","PARENT1SSNMATCHFLAG"
"383","2022-2023","PARENT2SSNMATCHFLAG"
"383","2022-2023","PARENTSMARITALSTATUS"
"384","2022-2023","PARENT1SSNMATCHFLAG"
"384","2022-2023","PARENT2SSNMATCHFLAG"
"385","2022-2023","PARENT1SSNMATCHFLAG"
"385","2022-2023","PARENT2SSNMATCHFLAG"
"385","2022-2023","PARENTSMARITALSTATUS"
"386","2022-2023","PARENT1SSNMATCHFLAG"
"386","2022-2023","PARENT2SSNMATCHFLAG"
"386","2022-2023","PARENTSMARITALSTATUS"
"387","2022-2023","PARENT1DATEOFBIRTH"
"387","2022-2023","PARENT1LASTNAME"
"387","2022-2023","PARENT1SOCIALSECURITYNUMBER"
"387","2022-2023","PARENT2DATEOFBIRTH"
"387","2022-2023","PARENT2LASTNAME"
"387","2022-2023","PARENT2SOCIALSECURITYNUMBER"
"387","2022-2023","PARENTSMARITALSTATUS"
"388","2022-2023","PARENT1SOCIALSECURITYNUMBER"
"389","2022-2023","PARENT2SOCIALSECURITYNUMBER"
"392","2022-2023","NSLDSUNDERGRADUATECOMBINEDLOANLIMITFLAG"
