"Document_Code","Aid_Year","Attribute_Code","Attribute_Name","Display_Order","Data_Type","Enum_Mapping","Additional_Resolution_Action","Is_Required","Subtype","Field_Start_Date","Field_End_Date","Prev_Document_Code","Prev_Attribute_Code"
"W2","2021-2022","AC1087","Box 12c Code","9","ENUMERATION","A,B,C,D,E,F,G,H,J,K,L,M,N,P,Q,R,S,T,V,W,Y,Z,AA,BB,DD,EE,FF","return true;","false","","","","",""
"W2","2021-2022","AC1091","Box 12c Amount","10","DOUBLE","","return true;","false","","","","",""
"W2","2021-2022","AC1088","Box 12d Code","11","ENUMERATION","A,B,C,D,E,F,G,H,J,K,L,M,N,P,Q,R,S,T,V,W,Y,Z,AA,BB,DD,EE,FF","return true;","false","","","","",""
"W2","2021-2022","AC1092","Box 12d Amount","12","DOUBLE","","return true;","false","","","","",""
"W2","2021-2022","AC1012","Tax Calendar Year","13","ENUMERATION","2014,2015,2016,2017,2018,2019,2020,2021,2022","return true;","true","","","","",""
"1040","2022-2023","AC1084","Tax Form Type","1","ENUMERATION","1040,1040A,1040EZ,1040NR,Foreign Tax Return,U.S. Territory Tax Return","return true;","true","","","","",""
"1040","2022-2023","AC1015","Adjusted Gross Income (Line 11 - 1040)","2","DOUBLE","","return true;","true","","","","",""
"1040","2022-2023","AC1016","Taxes Paid (Line 22 minus Schedule 2, Line 2 - 1040)","3","DOUBLE","","return true;","true","","","","",""
"1040","2022-2023","AC1017","Untaxed IRA Distribution and Pension total (Lines (4a + 5a) minus (4b + 5b) - 1040)","4","DOUBLE","","return true;","true","","","","",""
"1040","2022-2023","AC1019","IRA Deduction (Lines 15 + 19 of Schedule 1 - 1040)","6","DOUBLE","","return true;","true","","","","",""
"1040","2022-2023","AC1020","Tax-Exempt Interest (Line 2a - 1040)","7","DOUBLE","","return true;","true","","","","",""
"1040","2022-2023","AC1021","Education Credits (Line 3 of Schedule 3-1040)","8","DOUBLE","","return true;","true","","","","",""
"1040","2022-2023","AC1065","Filing Status","9","ENUMERATION","Head of Household,Married Filing Jointly,Married Filing Separately,Qualifying Widower w/ Dependent,Single","docmetadata/AcceptanceCriteria/1040x/2019/AC1065.groovy","true","","","","",""
"1040","2022-2023","AC1007","Signature Date","10","DATE","","return true;","true","","","","",""
"1040x","2022-2023","AC1084","Tax Form Type","1","ENUMERATION","1040,1040A,1040EZ,1040NR,Foreign Tax Return,U.S. Territory Tax Return","return true;","true","","","","",""
"1040x","2022-2023","AC1015","Adjusted Gross Income (Line 11 - 1040)","2","DOUBLE","","return true;","true","","","","",""
"1040x","2022-2023","AC1016","Taxes Paid (Line 22 minus Schedule 2, Line 2 - 1040)","3","DOUBLE","","return true;","true","","","","",""
"1040x","2022-2023","AC1017","Untaxed IRA Distribution and Pension total (Lines (4a + 5a) minus (4b + 5b) - 1040)","4","DOUBLE","","return true;","true","","","","",""
"1040x","2022-2023","AC1019","IRA Deduction (Lines 15 + 19 of Schedule 1 - 1040)","6","DOUBLE","","return true;","true","","","","",""
"1040x","2022-2023","AC1020","Tax-Exempt Interest","7","DOUBLE","","return true;","true","","","","",""
"1040x","2022-2023","AC1021","Education Credits (Line 3 of Schedule 3-1040)","8","DOUBLE","","return true;","true","","","","",""
"1040x","2022-2023","AC1065","Filing Status","9","ENUMERATION","Head of Household,Married Filing Jointly,Married Filing Separately,Qualifying Widower w/ Dependent,Single","docmetadata/AcceptanceCriteria/1040x/2019/AC1065.groovy","true","","","","",""
"1040x","2022-2023","AC1007","Signature Date","10","DATE","","return true;","true","","","","",""
"1099G","2022-2023","AC1008","Social Security Number","1","STRING","","return true;","true","","","","",""
"1099G","2022-2023","AC1064","Payer's Federal Identification Number","2","STRING","","return true;","true","Y","","","",""
"1099G","2022-2023","AC1013","Box 1 Amount","3","DOUBLE","","docmetadata/AcceptanceCriteria/1099G/2023/AC1013.groovy","true","","","","",""
"1099G","2022-2023","AC1014","Box 4 Amount","4","DOUBLE","","return true;","true","","","","",""
"1099G","2022-2023","AC1012","Tax Calendar Year","5","ENUMERATION","2014,2015,2016,2017,2018,2019,2020,2021,2022","return true;","true","","","","",""
"ForeignTaxTranscript","2022-2023","AC1015","Adjusted Gross Income","1","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2022-2023","AC1084","Tax Form Type","2","ENUMERATION","1040,1040A,1040EZ,1040NR,Foreign Tax Return,U.S. Territory Tax Return","return true;","true","","","","",""
"ForeignTaxTranscript","2022-2023","AC1016","Taxes Paid","3","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2022-2023","AC1017","Untaxed IRA Distribution and Pension total","4","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2022-2023","AC1018","Untaxed Pensions Total","5","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2022-2023","AC1019","IRA Deduction","6","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2022-2023","AC1020","Tax-Exempt Interest","7","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2022-2023","AC1021","Education Credits","8","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2022-2023","AC1065","Filing Status","9","ENUMERATION","Head of Household,Married Filing Jointly,Married Filing Separately,Qualifying Widower w/ Dependent,Single","docmetadata/AcceptanceCriteria/1040x/2019/AC1065.groovy","true","","","","",""
"IRSExtensionApproval","2022-2023","AC1012","Tax Calendar Year","1","ENUMERATION","2014,2015,2016,2017,2018,2019,2020,2021,2022","return true;","true","","","","",""
"IRSExtensionApproval","2022-2023","AC1007","Signature Date","2","DATE","","return true;","true","","","","",""
"IRSForm4868","2022-2023","AC1007","Signature Date","1","DATE","","return true;","true","","","","",""
"IRSForm4868","2022-2023","AC1012","Tax Calendar Year","2","ENUMERATION","2014,2015,2016,2017,2018,2019,2020,2021,2022","return true;","true","","","","",""
"NonFilingStatement","2022-2023","AC1007","Signature Date","1","DATE","","return true;","true","","","","",""
"RolloverStatement","2022-2023","AC1076","Rollover Amount","1","DOUBLE","","return true;","true","","","","",""
"RolloverStatement","2022-2023","AC1007","Signature Date","2","DATE","","return true;","true","","","","",""
"SelfEmploymentStatement","2022-2023","AC1015","Adjusted Gross Income (Line 11 - 1040)","1","DOUBLE","","docmetadata/AcceptanceCriteria/SelfEmploymentStatement/2023/AC1015.groovy","true","","","","",""
"SelfEmploymentStatement","2022-2023","AC1016","Taxes Paid (Line 22 minus Schedule 2, Line 2 - 1040)","2","DOUBLE","","return true;","true","","","","",""
"SelfEmploymentStatement","2022-2023","AC1007","Signature Date","3","DATE","","return true;","true","","","","",""
"SOEP-Campus","2022-2023","AC1001","First Name","1","STRING","","return true;","true","","","","",""
"SOEP-Campus","2022-2023","AC1002","Last Name","2","STRING","","return true;","true","","","","",""
"SOEP-Campus","2022-2023","AC1068","School Name","3","STRING","","return true;","true","","","","",""
"SOEP-Campus","2022-2023","AC1071","School Representative First Name","4","STRING","","return true;","true","","","","",""
"SOEP-Campus","2022-2023","AC1072","School Representative Last Name","5","STRING","","return true;","true","","","","",""
"SOEP-Campus","2022-2023","AC1007","Signature Date","6","DATE","","return true;","true","","","","",""
"SOEP-Notary","2022-2023","AC1001","First Name","1","STRING","","return true;","true","","","","",""
"SOEP-Notary","2022-2023","AC1002","Last Name","2","STRING","","return true;","true","","","","",""
"SOEP-Notary","2022-2023","AC1068","School Name","3","STRING","","return true;","true","","","","",""
"SOEP-Notary","2022-2023","AC1073","Contains Notary Seal?","4","STRING","Yes,No","return true;","true","","","","",""
"SOEP-Notary","2022-2023","AC1074","Notary First Name","5","STRING","","return true;","true","","","","",""
"SOEP-Notary","2022-2023","AC1075","Notary Last Name","6","STRING","","return true;","true","","","","",""
"SOEP-Notary","2022-2023","AC1007","Signature Date","7","DATE","","return true;","true","","","","",""
"TaxReturnTranscript","2022-2023","AC1084","Tax Form Type","1","ENUMERATION","1040,1040A,1040EZ,1040NR,Foreign Tax Return,U.S. Territory Tax Return","return true;","true","","","","",""
"TaxReturnTranscript","2022-2023","AC1015","Adjusted Gross Income (Line 11 - 1040)","2","DOUBLE","","return true;","true","","","","",""
"TaxReturnTranscript","2022-2023","AC1016","Taxes Paid (Line 22 minus Schedule 2, Line 2 - 1040)","3","DOUBLE","","return true;","true","","","","",""
"TaxReturnTranscript","2022-2023","AC1017","Untaxed IRA Distribution and Pension total (Lines (4a + 5a) minus (4b + 5b) - 1040)","4","DOUBLE","","return true;","true","","","","",""
"TaxReturnTranscript","2022-2023","AC1019","IRA Deduction (Lines 15 + 19 of Schedule 1 - 1040)","6","DOUBLE","","return true;","true","","","","",""
"TaxReturnTranscript","2022-2023","AC1020","Tax-Exempt Interest (Line 2a - 1040)","7","DOUBLE","","return true;","true","","","","",""
"TaxReturnTranscript","2022-2023","AC1021","Education Credits (Line 3 of Schedule 3-1040)","8","DOUBLE","","return true;","true","","","","",""
"TaxReturnTranscript","2022-2023","AC1065","Filing Status","9","ENUMERATION","Head of Household,Married Filing Jointly,Married Filing Separately,Qualifying Widower w/ Dependent,Single","docmetadata/AcceptanceCriteria/1040x/2019/AC1065.groovy","true","","","","",""
"TaxReturnTranscript","2022-2023","AC1007","Signature Date","10","DATE","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1097","Parent's Marital Status","1","ENUMERATION","Married/Remarried,Never Married,Divorced/Separated,Widowed,Unmarried and Both Parents Living together","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1098","Parent's Number of Family Members","2","INTEGER","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1099","Parent's Number in College","3","INTEGER","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1024","Household Member Name - 1","4","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1034","Household Member Age - 1","5","INTEGER","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1044","Household Member Relationship(s) to student - 1","6","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1054","College/University Name - 1","7","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1025","Household Member Name - 2","8","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1035","Household Member Age - 2","9","INTEGER","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1045","Household Member Relationship(s) to student - 2","10","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1055","College/University Name - 2","11","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1026","Household Member Name - 3","12","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1036","Household Member Age - 3","13","INTEGER","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1046","Household Member Relationship(s) to student - 3","14","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1056","College/University Name - 3","15","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1027","Household Member Name - 4","16","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1037","Household Member Age - 4","17","INTEGER","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1047","Household Member Relationship(s) to student - 4","18","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1057","College/University Name - 4","19","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1028","Household Member Name - 5","20","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1038","Household Member Age - 5","21","INTEGER","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1048","Household Member Relationship(s) to student - 5","22","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1058","College/University Name - 5","23","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1029","Household Member Name - 6","24","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1039","Household Member Age - 6","25","INTEGER","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1049","Household Member Relationship(s) to student - 6","26","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1059","College/University Name - 6","27","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1030","Household Member Name - 7","28","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1040","Household Member Age - 7","29","INTEGER","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1050","Household Member Relationship(s) to student - 7","30","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1060","College/University Name - 7","31","STRING","","return true;","false","","","","",""
"VW-Dep","2022-2023","AC1031","Household Member Name - 8","32","STRING","","return true;","false","","","","",""
